latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
26.28737,68.95834,342.72,0.5,0.49,2025-02-17,802,N,VIIRS,n,2,301.15,17.51,D,0
26.37516,68.36532,340.72,0.54,0.51,2025-02-17,802,N,VIIRS,n,2,295.16,5.83,D,0
26.53894,70.32131,341.07,0.42,0.45,2025-02-17,802,N,VIIRS,n,2,308.6,2.44,D,0
26.54015,70.31839,338.83,0.42,0.45,2025-02-17,802,N,VIIRS,n,2,307.11,1.79,D,0
26.54509,70.32155,337.9,0.42,0.45,2025-02-17,802,N,VIIRS,l,2,310.99,5.46,D,0
26.55003,70.3247,337.45,0.42,0.45,2025-02-17,802,N,VIIRS,l,2,308.24,4.06,D,0
26.55448,68.02182,331.68,0.57,0.52,2025-02-17,802,N,VIIRS,n,2,289.35,5.45,D,0
26.6841,67.93253,331.04,0.57,0.52,2025-02-17,802,N,VIIRS,n,2,291.77,7.19,D,0
26.68493,67.93587,339.42,0.57,0.52,2025-02-17,802,N,VIIRS,n,2,291.62,4.18,D,0
26.72403,70.10318,344.89,0.42,0.46,2025-02-17,802,N,VIIRS,n,2,308.09,4.33,D,0
26.72817,70.10215,336.81,0.42,0.46,2025-02-17,802,N,VIIRS,n,2,306.41,4.33,D,0
26.72988,70.11063,331.6,0.42,0.46,2025-02-17,802,N,VIIRS,l,2,305.65,1.02,D,0
26.73317,70.10538,344.59,0.42,0.46,2025-02-17,802,N,VIIRS,n,2,306.08,3.71,D,0
26.91812,68.39185,332.24,0.53,0.5,2025-02-17,802,N,VIIRS,n,2,296.48,2.63,D,0
26.92272,68.25558,338.03,0.54,0.51,2025-02-17,802,N,VIIRS,n,2,295.79,3.46,D,0
27.4899,68.7116,335.59,0.49,0.49,2025-02-17,802,N,VIIRS,n,2,297.31,3.81,D,0
27.53115,69.37741,343.01,0.45,0.47,2025-02-17,802,N,VIIRS,n,2,304.96,6.47,D,0
27.60796,69.37319,332.5,0.45,0.47,2025-02-17,802,N,VIIRS,n,2,301.81,2.6,D,0
27.65175,69.5451,344.58,0.44,0.46,2025-02-17,802,N,VIIRS,n,2,303.57,4.62,D,0
27.65595,69.54402,337.33,0.44,0.46,2025-02-17,802,N,VIIRS,n,2,303.43,3.31,D,0
27.72908,68.78756,343.44,0.48,0.48,2025-02-17,802,N,VIIRS,n,2,303.08,10.24,D,0
27.73347,68.78641,340.43,0.48,0.48,2025-02-17,802,N,VIIRS,n,2,298.65,10.24,D,0
27.74147,69.55574,342.37,0.44,0.46,2025-02-17,802,N,VIIRS,n,2,297.16,3.75,D,0
27.92755,67.56467,336.12,0.57,0.52,2025-02-17,802,N,VIIRS,n,2,279.42,6.21,D,0
27.93283,68.9362,339.94,0.47,0.48,2025-02-17,802,N,VIIRS,n,2,299.86,4.84,D,0
27.95906,69.01858,338.88,0.46,0.47,2025-02-17,802,N,VIIRS,n,2,298.17,5.11,D,0
27.96003,69.02323,340.74,0.46,0.47,2025-02-17,802,N,VIIRS,n,2,300.08,10.03,D,0
27.96574,69.00696,340.36,0.46,0.47,2025-02-17,802,N,VIIRS,n,2,299.54,5.91,D,0
27.97136,69.96375,332.13,0.41,0.45,2025-02-17,802,N,VIIRS,l,2,305.24,1.37,D,0
27.98064,69.1881,333.48,0.45,0.47,2025-02-17,802,N,VIIRS,n,2,296.88,4.03,D,0
28.06065,68.34765,332.88,0.51,0.49,2025-02-17,802,N,VIIRS,n,2,296.68,6.4,D,0
28.28011,69.70892,352.16,0.42,0.45,2025-02-17,802,N,VIIRS,n,2,301.68,10.55,D,0
28.28422,69.70788,345.7,0.42,0.45,2025-02-17,802,N,VIIRS,n,2,299.02,6.54,D,0
28.33756,69.84386,346.45,0.41,0.45,2025-02-17,802,N,VIIRS,n,2,305.89,19.77,D,0
28.46924,69.15354,330.33,0.45,0.47,2025-02-17,802,N,VIIRS,n,2,297.97,3.92,D,0
28.47067,69.31315,339.71,0.44,0.46,2025-02-17,802,N,VIIRS,n,2,303.48,3.11,D,0
28.47814,69.87054,333.1,0.41,0.45,2025-02-17,802,N,VIIRS,n,2,298.67,2.64,D,0
28.68492,70.12812,349.25,0.39,0.44,2025-02-17,802,N,VIIRS,n,2,291.01,6.81,D,0
28.73998,70.36282,344.49,0.57,0.43,2025-02-17,802,N,VIIRS,n,2,294.6,13.91,D,0
28.742,70.1841,340.61,0.39,0.44,2025-02-17,802,N,VIIRS,n,2,285.08,3.88,D,0
28.75744,70.38861,334.92,0.57,0.43,2025-02-17,802,N,VIIRS,n,2,298.89,6.57,D,0
28.8462,70.24381,341.63,0.38,0.43,2025-02-17,803,N,VIIRS,n,2,299.94,5.51,D,0
28.9394,70.36877,333.08,0.56,0.43,2025-02-17,803,N,VIIRS,n,2,299.03,5.36,D,0
28.94103,70.37045,332.05,0.56,0.43,2025-02-17,803,N,VIIRS,n,2,296.95,4.0,D,0
29.00544,70.32817,332.88,0.56,0.43,2025-02-17,803,N,VIIRS,n,2,299.22,4.08,D,0
26.47331,67.92065,301.75,0.4,0.6,2025-02-17,2028,N,VIIRS,n,2,275.2,0.72,N,0
28.71404,70.33124,299.67,0.8,0.78,2025-02-17,2208,N,VIIRS,n,2,281.95,2.44,N,0
26.96972,68.43414,342.16,0.5,0.66,2025-02-18,743,N,VIIRS,n,2,294.73,6.03,D,0
27.31675,68.37477,332.83,0.5,0.66,2025-02-18,743,N,VIIRS,n,2,294.95,2.77,D,0
27.35707,68.45841,336.16,0.49,0.65,2025-02-18,743,N,VIIRS,n,2,295.69,3.49,D,0
27.53766,69.36162,338.23,0.43,0.62,2025-02-18,743,N,VIIRS,n,2,299.99,2.82,D,0
27.75698,68.71555,350.17,0.46,0.64,2025-02-18,744,N,VIIRS,n,2,296.36,8.76,D,0
27.95134,69.22433,338.75,0.43,0.62,2025-02-18,744,N,VIIRS,n,2,295.76,2.23,D,0
27.95532,69.22501,342.74,0.43,0.62,2025-02-18,744,N,VIIRS,n,2,295.23,3.84,D,0
28.19258,69.49551,349.85,0.41,0.61,2025-02-18,744,N,VIIRS,n,2,294.51,5.99,D,0
28.32347,70.0178,367.0,0.38,0.59,2025-02-18,744,N,VIIRS,h,2,301.16,9.64,D,0
28.32877,70.01621,367.0,0.38,0.59,2025-02-18,744,N,VIIRS,h,2,298.73,17.25,D,0
28.52551,70.13376,331.27,0.37,0.58,2025-02-18,744,N,VIIRS,n,2,293.53,1.64,D,0
28.58926,70.2374,333.41,0.36,0.58,2025-02-18,744,N,VIIRS,n,2,296.93,2.88,D,0
28.94675,70.30823,333.27,0.35,0.57,2025-02-18,744,N,VIIRS,n,2,294.5,3.07,D,0
28.97595,70.29449,351.06,0.35,0.57,2025-02-18,744,N,VIIRS,n,2,295.2,3.53,D,0
28.97677,70.29533,349.69,0.35,0.57,2025-02-18,744,N,VIIRS,n,2,294.56,3.89,D,0
26.28398,68.41501,339.98,0.52,0.67,2025-02-18,924,N,VIIRS,n,2,301.19,3.26,D,0
26.40084,68.8882,339.33,0.56,0.68,2025-02-18,924,N,VIIRS,n,2,300.47,7.29,D,0
26.40122,68.89396,343.77,0.56,0.69,2025-02-18,924,N,VIIRS,n,2,298.96,9.17,D,0
26.43336,68.43237,332.99,0.52,0.67,2025-02-18,924,N,VIIRS,n,2,298.92,3.41,D,0
26.45085,68.25658,336.36,0.51,0.66,2025-02-18,924,N,VIIRS,n,2,298.37,2.96,D,0
26.45938,68.89565,335.61,0.56,0.69,2025-02-18,924,N,VIIRS,n,2,302.52,4.64,D,0
26.50384,68.04781,340.31,0.49,0.65,2025-02-18,924,N,VIIRS,n,2,299.13,4.59,D,0
26.5962,67.96378,331.66,0.49,0.65,2025-02-18,924,N,VIIRS,n,2,300.82,3.3,D,0
26.59674,67.9607,338.02,0.49,0.65,2025-02-18,924,N,VIIRS,n,2,301.07,5.75,D,0
26.60229,67.96331,367.0,0.49,0.65,2025-02-18,924,N,VIIRS,h,2,301.45,12.62,D,0
26.60283,67.96021,351.94,0.49,0.65,2025-02-18,924,N,VIIRS,n,2,299.53,5.75,D,0
26.60318,67.96528,334.7,0.49,0.65,2025-02-18,924,N,VIIRS,n,2,297.56,12.62,D,0
26.63506,67.98313,340.31,0.49,0.65,2025-02-18,924,N,VIIRS,n,2,299.44,5.35,D,0
26.73203,68.14764,333.89,0.5,0.66,2025-02-18,924,N,VIIRS,n,2,297.84,4.15,D,0
26.8121,68.14904,350.89,0.51,0.66,2025-02-18,924,N,VIIRS,n,2,301.38,6.04,D,0
26.8126,68.14671,333.85,0.5,0.66,2025-02-18,924,N,VIIRS,n,2,300.18,6.33,D,0
26.81487,68.00594,367.0,0.49,0.65,2025-02-18,924,N,VIIRS,h,2,299.39,7.32,D,0
26.81525,68.00794,347.07,0.5,0.65,2025-02-18,924,N,VIIRS,n,2,298.28,10.71,D,0
26.83467,68.94765,332.74,0.57,0.69,2025-02-18,924,N,VIIRS,n,2,299.42,3.5,D,0
26.93212,68.2021,341.4,0.51,0.66,2025-02-18,924,N,VIIRS,n,2,298.08,4.03,D,0
26.93391,68.20325,333.98,0.51,0.66,2025-02-18,924,N,VIIRS,n,2,298.76,4.19,D,0
27.27321,68.43994,335.74,0.53,0.67,2025-02-18,924,N,VIIRS,n,2,296.16,3.95,D,0
27.53764,68.32319,334.46,0.53,0.67,2025-02-18,924,N,VIIRS,n,2,296.65,3.68,D,0
27.75801,68.71169,330.72,0.56,0.69,2025-02-18,924,N,VIIRS,n,2,294.51,2.89,D,0
27.95072,68.45898,367.0,0.54,0.68,2025-02-18,924,N,VIIRS,h,2,296.17,11.99,D,0
28.14269,69.45994,367.0,0.62,0.72,2025-02-18,924,N,VIIRS,h,2,296.99,14.04,D,0
28.14655,69.46117,355.66,0.62,0.72,2025-02-18,924,N,VIIRS,n,2,296.53,11.61,D,0
28.3071,70.01364,330.2,0.67,0.74,2025-02-18,924,N,VIIRS,n,2,293.03,3.5,D,0
28.52757,69.85943,330.8,0.66,0.73,2025-02-18,924,N,VIIRS,n,2,292.18,3.01,D,0
26.21589,68.42223,333.0,0.53,0.5,2025-02-19,905,N,VIIRS,n,2,292.23,3.31,D,0
26.47052,68.3714,341.6,0.53,0.5,2025-02-19,905,N,VIIRS,n,2,300.42,5.81,D,0
26.57632,68.13221,334.21,0.51,0.49,2025-02-19,905,N,VIIRS,n,2,298.23,3.81,D,0
26.57685,68.1374,332.76,0.51,0.49,2025-02-19,905,N,VIIRS,n,2,300.12,5.65,D,0
26.59451,68.90072,341.43,0.57,0.52,2025-02-19,905,N,VIIRS,n,2,302.46,12.61,D,0
26.69308,68.01047,334.05,0.5,0.49,2025-02-19,905,N,VIIRS,n,2,298.13,3.45,D,0
26.69381,68.01283,332.47,0.5,0.49,2025-02-19,905,N,VIIRS,n,2,297.49,2.05,D,0
26.74399,68.89837,351.68,0.57,0.52,2025-02-19,905,N,VIIRS,n,2,303.17,8.07,D,0
26.74772,68.1372,340.36,0.51,0.5,2025-02-19,905,N,VIIRS,n,2,298.0,7.51,D,0
26.74882,68.89784,351.4,0.57,0.52,2025-02-19,905,N,VIIRS,n,2,303.6,8.07,D,0
27.17436,68.34681,335.66,0.53,0.5,2025-02-19,905,N,VIIRS,n,2,295.87,4.49,D,0
27.25925,68.24877,339.29,0.53,0.5,2025-02-19,905,N,VIIRS,n,2,300.89,8.64,D,0
27.26136,68.24699,332.47,0.53,0.5,2025-02-19,905,N,VIIRS,n,2,301.96,3.08,D,0
27.28548,68.66133,340.02,0.56,0.52,2025-02-19,905,N,VIIRS,n,2,298.43,3.83,D,0
27.28617,68.6624,339.36,0.56,0.51,2025-02-19,905,N,VIIRS,n,2,298.53,4.83,D,0
27.63681,68.39598,338.52,0.54,0.51,2025-02-19,905,N,VIIRS,n,2,297.6,7.2,D,0
27.63734,68.40159,345.69,0.55,0.51,2025-02-19,905,N,VIIRS,n,2,300.45,12.91,D,0
27.63788,68.4072,351.74,0.55,0.51,2025-02-19,905,N,VIIRS,n,2,301.57,12.91,D,0
27.6426,68.40665,334.83,0.55,0.51,2025-02-19,905,N,VIIRS,n,2,299.3,8.24,D,0
27.71503,68.55899,342.04,0.56,0.51,2025-02-19,905,N,VIIRS,n,2,299.81,7.78,D,0
27.75777,69.49628,356.3,0.32,0.54,2025-02-19,905,N,VIIRS,n,2,297.18,8.32,D,0
27.75807,69.4996,367.0,0.32,0.54,2025-02-19,905,N,VIIRS,h,2,296.34,8.32,D,0
27.76285,69.49576,338.18,0.32,0.54,2025-02-19,905,N,VIIRS,n,2,296.0,3.66,D,0
27.76314,69.49905,332.86,0.32,0.54,2025-02-19,905,N,VIIRS,n,2,293.7,3.66,D,0
27.80761,68.15984,343.56,0.53,0.5,2025-02-19,905,N,VIIRS,n,2,300.51,4.0,D,0
27.92869,68.98861,335.04,0.6,0.53,2025-02-19,905,N,VIIRS,n,2,293.82,5.53,D,0
28.05876,69.6717,344.17,0.33,0.55,2025-02-19,905,N,VIIRS,n,2,293.4,4.81,D,0
28.11881,69.43359,348.99,0.32,0.55,2025-02-19,905,N,VIIRS,n,2,292.93,3.32,D,0
28.12389,69.43304,333.74,0.32,0.55,2025-02-19,905,N,VIIRS,n,2,291.26,3.32,D,0
28.28863,69.70773,344.89,0.33,0.56,2025-02-19,905,N,VIIRS,n,2,294.87,3.8,D,0
28.44919,70.04762,330.71,0.35,0.57,2025-02-19,905,N,VIIRS,n,2,292.79,1.67,D,0
28.42493,69.70381,297.36,0.42,0.45,2025-02-19,2130,N,VIIRS,n,2,285.0,0.74,N,2
26.21785,68.1353,338.39,0.43,0.38,2025-02-20,846,N,VIIRS,n,2,304.73,2.92,D,0
26.26156,69.03159,331.07,0.47,0.4,2025-02-20,846,N,VIIRS,n,2,303.92,2.47,D,0
26.2678,68.23891,332.63,0.43,0.38,2025-02-20,846,N,VIIRS,n,2,303.01,2.85,D,0
26.27132,68.23833,343.98,0.43,0.38,2025-02-20,846,N,VIIRS,n,2,304.26,4.83,D,0
26.28847,68.95105,330.27,0.46,0.39,2025-02-20,846,N,VIIRS,n,2,302.71,2.1,D,0
26.29667,68.56265,346.66,0.45,0.39,2025-02-20,846,N,VIIRS,n,2,302.15,6.33,D,0
26.29721,68.40907,334.52,0.44,0.38,2025-02-20,846,N,VIIRS,n,2,303.73,3.0,D,0
26.299,68.56364,336.9,0.45,0.39,2025-02-20,846,N,VIIRS,n,2,306.89,28.7,D,0
26.30023,68.56209,342.53,0.45,0.39,2025-02-20,846,N,VIIRS,n,2,304.81,18.93,D,0
26.33529,68.12593,339.5,0.43,0.38,2025-02-20,846,N,VIIRS,n,2,306.44,5.51,D,0
26.33879,68.12536,343.18,0.43,0.38,2025-02-20,846,N,VIIRS,n,2,306.8,5.51,D,0
26.35797,68.94191,337.06,0.46,0.39,2025-02-20,846,N,VIIRS,n,2,304.51,9.57,D,0
26.37259,68.65319,343.31,0.45,0.39,2025-02-20,846,N,VIIRS,n,2,311.09,8.24,D,0
26.4234,68.87466,340.68,0.46,0.39,2025-02-20,846,N,VIIRS,n,2,302.74,2.88,D,0
26.43991,67.99162,332.95,0.43,0.38,2025-02-20,846,N,VIIRS,n,2,302.15,2.0,D,0
26.44821,68.11264,341.92,0.43,0.38,2025-02-20,846,N,VIIRS,n,2,306.96,4.58,D,0
26.4781,68.25584,330.43,0.44,0.38,2025-02-20,846,N,VIIRS,n,2,301.59,2.24,D,0
26.48442,68.11215,339.52,0.43,0.38,2025-02-20,846,N,VIIRS,l,2,310.95,12.43,D,0
26.54329,68.8857,333.17,0.46,0.39,2025-02-20,846,N,VIIRS,l,2,305.54,8.22,D,0
26.58364,67.9958,338.14,0.43,0.38,2025-02-20,846,N,VIIRS,n,2,302.56,3.32,D,0
26.61825,68.88991,344.07,0.46,0.39,2025-02-20,846,N,VIIRS,n,2,304.44,4.84,D,0
26.63428,68.08031,337.06,0.43,0.38,2025-02-20,846,N,VIIRS,n,2,306.01,2.82,D,0
26.71204,68.01537,333.82,0.43,0.38,2025-02-20,846,N,VIIRS,l,2,305.25,3.77,D,0
26.80677,68.02721,338.73,0.43,0.38,2025-02-20,846,N,VIIRS,n,2,305.79,3.66,D,0
26.92162,68.13467,332.2,0.44,0.38,2025-02-20,846,N,VIIRS,n,2,300.95,3.24,D,0
26.92514,68.13409,330.72,0.44,0.38,2025-02-20,846,N,VIIRS,l,2,303.89,3.1,D,0
26.9476,68.36211,343.01,0.45,0.39,2025-02-20,846,N,VIIRS,n,2,303.18,3.75,D,0
26.94813,68.06306,330.62,0.43,0.38,2025-02-20,846,N,VIIRS,n,2,298.75,1.35,D,0
26.97476,68.4314,351.62,0.45,0.39,2025-02-20,846,N,VIIRS,n,2,306.61,14.38,D,0
27.39378,68.48705,335.94,0.45,0.39,2025-02-20,846,N,VIIRS,n,2,298.31,2.99,D,0
27.50449,68.51393,333.55,0.46,0.39,2025-02-20,846,N,VIIRS,n,2,301.19,3.25,D,0
27.51285,68.72786,334.05,0.47,0.39,2025-02-20,846,N,VIIRS,n,2,303.34,2.83,D,0
27.76078,68.99783,346.47,0.48,0.4,2025-02-20,846,N,VIIRS,n,2,308.49,12.73,D,0
27.76163,69.16768,336.1,0.49,0.4,2025-02-20,846,N,VIIRS,n,2,304.3,2.72,D,0
27.9248,69.91856,348.07,0.54,0.42,2025-02-20,846,N,VIIRS,n,2,306.37,11.51,D,0
27.98267,68.45782,333.21,0.46,0.39,2025-02-20,846,N,VIIRS,n,2,301.58,2.81,D,0
28.09395,69.15903,334.33,0.49,0.41,2025-02-20,846,N,VIIRS,n,2,301.15,11.03,D,0
28.09446,69.15714,340.22,0.5,0.41,2025-02-20,846,N,VIIRS,n,2,300.69,9.58,D,0
28.12892,69.4827,337.2,0.51,0.41,2025-02-20,846,N,VIIRS,n,2,301.34,5.83,D,0
28.13025,69.4841,334.3,0.51,0.41,2025-02-20,846,N,VIIRS,n,2,300.74,3.32,D,0
28.14663,69.50145,339.06,0.52,0.41,2025-02-20,846,N,VIIRS,n,2,304.17,27.18,D,0
28.14915,69.83611,333.2,0.54,0.42,2025-02-20,846,N,VIIRS,n,2,299.9,2.68,D,0
28.16428,69.55261,339.14,0.52,0.41,2025-02-20,846,N,VIIRS,n,2,300.81,8.75,D,0
28.17583,69.51853,333.58,0.52,0.41,2025-02-20,846,N,VIIRS,n,2,300.71,5.43,D,0
28.1917,69.5539,333.81,0.52,0.41,2025-02-20,846,N,VIIRS,n,2,298.69,3.77,D,0
28.26433,70.00419,334.49,0.55,0.43,2025-02-20,846,N,VIIRS,n,2,301.81,2.84,D,0
28.32345,69.93613,335.42,0.54,0.42,2025-02-20,846,N,VIIRS,n,2,303.73,5.49,D,0
28.325,69.81186,330.81,0.54,0.42,2025-02-20,846,N,VIIRS,n,2,299.88,1.42,D,0
28.32889,69.81129,338.81,0.54,0.42,2025-02-20,846,N,VIIRS,n,2,303.32,10.48,D,0
28.33981,69.90537,334.97,0.54,0.42,2025-02-20,846,N,VIIRS,n,2,306.18,5.28,D,0
28.35546,69.76829,335.07,0.53,0.42,2025-02-20,846,N,VIIRS,n,2,301.48,5.31,D,0
28.45546,69.94324,336.09,0.55,0.42,2025-02-20,846,N,VIIRS,l,2,307.95,3.54,D,0
28.50685,69.87629,337.93,0.54,0.42,2025-02-20,846,N,VIIRS,n,2,307.7,4.92,D,0
28.50767,69.8787,342.84,0.54,0.42,2025-02-20,846,N,VIIRS,n,2,308.28,9.39,D,0
28.52165,69.93681,345.43,0.55,0.42,2025-02-20,846,N,VIIRS,n,2,308.33,14.64,D,0
28.55215,70.06508,335.25,0.56,0.43,2025-02-20,846,N,VIIRS,n,2,301.61,6.89,D,0
28.64566,67.73462,339.19,0.44,0.38,2025-02-20,846,N,VIIRS,n,2,306.33,4.14,D,0
28.64919,67.73402,347.17,0.44,0.38,2025-02-20,846,N,VIIRS,n,2,303.99,4.14,D,0
28.64978,67.73849,344.6,0.44,0.38,2025-02-20,846,N,VIIRS,n,2,304.48,4.14,D,0
28.78784,70.1868,340.01,0.57,0.43,2025-02-20,846,N,VIIRS,n,2,296.82,8.69,D,0
28.80931,70.34313,343.19,0.39,0.44,2025-02-20,846,N,VIIRS,n,2,304.95,4.15,D,0
28.81334,70.34257,337.03,0.39,0.44,2025-02-20,846,N,VIIRS,n,2,297.75,4.15,D,0
28.88973,70.32382,332.16,0.39,0.44,2025-02-20,846,N,VIIRS,n,2,302.07,2.96,D,0
28.42395,69.70108,321.1,0.4,0.37,2025-02-20,2111,N,VIIRS,n,2,286.3,1.7,N,2
26.30754,68.16705,302.8,0.39,0.36,2025-02-20,2112,N,VIIRS,n,2,286.72,0.7,N,0
27.47408,68.33636,295.95,0.39,0.36,2025-02-20,2112,N,VIIRS,n,2,284.02,0.69,N,0
26.45716,67.94019,331.04,0.41,0.37,2025-02-21,827,N,VIIRS,n,2,300.21,2.98,D,0
26.45776,67.93941,331.47,0.41,0.37,2025-02-21,827,N,VIIRS,n,2,299.33,3.11,D,0
26.49174,68.08193,337.5,0.41,0.37,2025-02-21,827,N,VIIRS,n,2,299.33,9.59,D,0
26.67836,68.10796,336.37,0.41,0.37,2025-02-21,827,N,VIIRS,n,2,300.97,34.08,D,0
27.59847,69.36013,332.03,0.39,0.36,2025-02-21,827,N,VIIRS,n,2,297.6,2.24,D,0
27.79394,67.58691,342.18,0.41,0.37,2025-02-21,827,N,VIIRS,n,2,294.47,5.98,D,0
28.16549,69.32581,344.44,0.38,0.36,2025-02-21,827,N,VIIRS,n,2,292.77,3.78,D,0
28.69522,70.32935,334.48,0.39,0.36,2025-02-21,828,N,VIIRS,n,2,296.16,7.24,D,0
27.83216,68.63438,302.59,0.49,0.4,2025-02-21,2053,N,VIIRS,n,2,284.94,0.75,N,0
27.83401,68.63238,298.25,0.49,0.4,2025-02-21,2053,N,VIIRS,n,2,284.89,1.02,N,0
28.6127,68.62714,297.44,0.5,0.41,2025-02-21,2053,N,VIIRS,n,2,284.63,0.34,N,2
26.22247,68.27823,343.03,0.45,0.47,2025-02-22,808,N,VIIRS,n,2,300.5,5.43,D,0
26.23874,68.04597,342.12,0.46,0.47,2025-02-22,808,N,VIIRS,n,2,299.83,5.35,D,0
26.23934,68.04723,330.24,0.46,0.47,2025-02-22,808,N,VIIRS,n,2,299.13,3.81,D,0
26.24004,68.4313,333.6,0.44,0.46,2025-02-22,808,N,VIIRS,n,2,299.49,3.06,D,0
26.30374,68.14143,333.03,0.46,0.47,2025-02-22,808,N,VIIRS,n,2,297.3,2.54,D,0
26.30818,68.39622,341.21,0.44,0.46,2025-02-22,808,N,VIIRS,n,2,301.42,3.71,D,0
26.31104,68.39647,338.45,0.44,0.46,2025-02-22,808,N,VIIRS,n,2,300.16,3.39,D,0
26.33833,68.08993,341.64,0.46,0.47,2025-02-22,808,N,VIIRS,n,2,298.12,4.76,D,0
26.37249,68.50429,339.42,0.43,0.46,2025-02-22,808,N,VIIRS,n,2,298.32,3.47,D,0
26.57068,68.18263,331.07,0.45,0.47,2025-02-22,808,N,VIIRS,n,2,297.49,2.71,D,0
26.57165,68.02273,340.95,0.46,0.47,2025-02-22,808,N,VIIRS,n,2,299.09,7.71,D,0
26.59251,68.03665,333.29,0.46,0.47,2025-02-22,808,N,VIIRS,n,2,299.48,3.35,D,0
26.64552,68.92933,337.07,0.41,0.45,2025-02-22,808,N,VIIRS,n,2,303.57,2.67,D,0
26.72362,67.99075,343.97,0.46,0.47,2025-02-22,808,N,VIIRS,n,2,298.76,9.42,D,0
26.8078,68.04232,339.03,0.45,0.47,2025-02-22,808,N,VIIRS,n,2,297.35,3.89,D,0
26.82064,68.23528,344.58,0.44,0.46,2025-02-22,808,N,VIIRS,n,2,298.71,4.3,D,0
26.82142,68.23402,339.75,0.44,0.46,2025-02-22,808,N,VIIRS,n,2,298.61,3.2,D,0
26.85473,68.18523,339.27,0.44,0.46,2025-02-22,808,N,VIIRS,n,2,296.52,3.86,D,0
26.87911,68.26215,334.95,0.44,0.46,2025-02-22,808,N,VIIRS,n,2,298.6,3.1,D,0
26.88592,68.38326,339.18,0.43,0.46,2025-02-22,808,N,VIIRS,n,2,298.47,4.35,D,0
26.88679,68.38755,339.43,0.43,0.46,2025-02-22,808,N,VIIRS,n,2,298.17,6.09,D,0
27.23224,68.60541,339.95,0.41,0.45,2025-02-22,808,N,VIIRS,n,2,296.77,7.8,D,0
27.23307,68.60953,346.14,0.41,0.45,2025-02-22,808,N,VIIRS,n,2,297.39,7.8,D,0
27.34065,68.49208,330.34,0.42,0.45,2025-02-22,808,N,VIIRS,n,2,299.55,4.16,D,0
27.41372,68.51327,340.73,0.41,0.45,2025-02-22,808,N,VIIRS,n,2,298.38,5.61,D,0
27.9505,69.41302,332.07,0.54,0.42,2025-02-22,809,N,VIIRS,n,2,297.91,3.32,D,0
28.05552,69.18174,334.63,0.56,0.43,2025-02-22,809,N,VIIRS,n,2,302.61,5.09,D,0
28.05934,69.59949,331.65,0.53,0.42,2025-02-22,809,N,VIIRS,n,2,297.6,6.52,D,0
28.06153,69.59599,337.69,0.53,0.42,2025-02-22,809,N,VIIRS,n,2,298.6,8.69,D,0
28.06816,69.47909,333.94,0.54,0.42,2025-02-22,809,N,VIIRS,n,2,301.89,14.42,D,0
28.11306,69.7966,339.05,0.52,0.41,2025-02-22,809,N,VIIRS,n,2,298.28,10.21,D,0
28.15814,69.53085,334.55,0.53,0.42,2025-02-22,809,N,VIIRS,n,2,300.06,3.59,D,0
28.20751,69.55127,335.51,0.53,0.42,2025-02-22,809,N,VIIRS,n,2,299.94,5.31,D,0
28.21133,69.55035,339.01,0.53,0.42,2025-02-22,809,N,VIIRS,n,2,297.1,5.31,D,0
28.27743,69.68998,332.29,0.52,0.42,2025-02-22,809,N,VIIRS,n,2,298.65,3.71,D,0
28.2794,69.70051,334.6,0.52,0.42,2025-02-22,809,N,VIIRS,n,2,297.66,5.34,D,0
28.28914,69.92073,335.41,0.51,0.41,2025-02-22,809,N,VIIRS,n,2,304.04,16.99,D,0
28.34959,69.87125,332.54,0.51,0.41,2025-02-22,809,N,VIIRS,n,2,297.2,2.86,D,0
28.468,69.8565,332.72,0.51,0.41,2025-02-22,809,N,VIIRS,n,2,299.98,3.22,D,0
28.47992,69.9817,332.72,0.5,0.41,2025-02-22,809,N,VIIRS,n,2,300.81,3.64,D,0
28.55404,70.35822,332.55,0.48,0.4,2025-02-22,809,N,VIIRS,n,2,298.02,2.52,D,0
28.58207,67.432,330.21,0.45,0.47,2025-02-22,809,N,VIIRS,n,2,297.76,2.25,D,0
28.58217,70.02842,333.92,0.5,0.41,2025-02-22,809,N,VIIRS,n,2,300.15,3.33,D,0
28.64981,70.2049,331.53,0.49,0.4,2025-02-22,809,N,VIIRS,n,2,297.67,2.24,D,0
28.65544,67.74814,333.43,0.43,0.46,2025-02-22,809,N,VIIRS,n,2,302.1,3.28,D,0
28.74412,70.24734,330.83,0.48,0.4,2025-02-22,809,N,VIIRS,n,2,299.68,1.48,D,0
28.75594,70.29049,345.94,0.48,0.4,2025-02-22,809,N,VIIRS,n,2,301.73,9.34,D,0
28.75959,70.28963,330.17,0.48,0.4,2025-02-22,809,N,VIIRS,n,2,297.86,1.92,D,0
28.78064,70.25919,335.22,0.48,0.4,2025-02-22,809,N,VIIRS,n,2,298.43,4.93,D,0
28.85506,70.31989,344.29,0.48,0.4,2025-02-22,809,N,VIIRS,n,2,301.22,11.61,D,0
28.85596,70.31773,345.47,0.48,0.4,2025-02-22,809,N,VIIRS,n,2,300.75,14.07,D,0
28.86061,70.2678,331.82,0.48,0.4,2025-02-22,809,N,VIIRS,n,2,298.51,2.85,D,0
28.42727,69.69781,299.65,0.53,0.5,2025-02-22,2034,N,VIIRS,n,2,286.24,0.54,N,0
